"station_id","year","month","avg_frequency","avg_rides","score","norm_score","latitude","longitude"
40770,2021,"July",91.9354838709677,0,4.52960698234285,4.17178526274736,41.969139,-87.658493
40770,2021,"August",92.6451612903226,0,4.54110747643688,4.18237726155936,41.969139,-87.658493
40770,2021,"September",92.4,0,4.53714116821281,4.17872427659595,41.969139,-87.658493
40770,2021,"October",91.9354838709677,0,4.52960698234285,4.17178526274736,41.969139,-87.658493
40770,2021,"November",92.4,0,4.53714116821281,4.17872427659595,41.969139,-87.658493
40770,2021,"December",91.741935483871,0,4.52646032833789,4.16888718243796,41.969139,-87.658493
40770,2022,"January",91.9354838709677,0,4.52960698234285,4.17178526274736,41.969139,-87.658493
40770,2022,"February",92.8571428571429,0,4.54453141426663,4.18553072132627,41.969139,-87.658493
40770,2022,"March",93.5483870967742,0,4.5556607416951,4.19578087422725,41.969139,-87.658493
40770,2022,"April",92.6,0,4.54037736129877,4.18170482273958,41.969139,-87.658493
40770,2022,"May",91.741935483871,0,4.52646032833789,4.16888718243796,41.969139,-87.658493
40770,2022,"June",93.3333333333333,0,4.55220411398476,4.19259730695596,41.969139,-87.658493
40770,2022,"July",91.0322580645161,0,4.51488499857749,4.15822625969254,41.969139,-87.658493
40770,2022,"August",93.5483870967742,0,4.5556607416951,4.19578087422725,41.969139,-87.658493
40770,2022,"September",92.4,0,4.53714116821281,4.17872427659595,41.969139,-87.658493
40770,2022,"October",91.9354838709677,0,4.52960698234285,4.17178526274736,41.969139,-87.658493
40770,2022,"November",92.4,0,4.53714116821281,4.17872427659595,41.969139,-87.658493
40770,2022,"December",91.9354838709677,0,4.52960698234285,4.17178526274736,41.969139,-87.658493
40770,2023,"January",91.741935483871,0,4.52646032833789,4.16888718243796,41.969139,-87.658493
40770,2023,"February",92.8571428571429,0,4.54453141426663,4.18553072132627,41.969139,-87.658493
40770,2023,"March",93.5483870967742,0,4.5556607416951,4.19578087422725,41.969139,-87.658493
40770,2023,"April",91.6666666666667,0,4.52523544725526,4.16775906230104,41.969139,-87.658493
40770,2023,"May",92.6451612903226,0,4.54110747643688,4.18237726155936,41.969139,-87.658493
40770,2023,"June",93.3333333333333,0,4.55220411398476,4.19259730695596,41.969139,-87.658493
40780,2013,"January",66.4666666666667,1055.7,41.464871161295,38.1893040845978,41.853839,-87.714842
40780,2013,"February",66.2857142857143,1057.42857142857,41.4503441411387,38.1759246437687,41.853839,-87.714842
40780,2013,"March",65.9354838709677,1034.32258064516,41.0749803616418,37.8302131748534,41.853839,-87.714842
40780,2013,"April",66.4666666666667,1160.06666666667,42.7873579313088,39.4073194309245,41.853839,-87.714842
40780,2013,"May",66.1612903225806,1120.8064516129,42.2356311270349,38.8991769452508,41.853839,-87.714842
40780,2013,"June",65.8333333333333,1112.8,42.0662157833647,38.7431447692227,41.853839,-87.714842
40780,2013,"July",66.1612903225806,1168.83870967742,42.8300261708554,39.4466170418699,41.853839,-87.714842
40780,2013,"August",66.3225806451613,1173.25806451613,42.9181937067437,39.5278196778393,41.853839,-87.714842
40780,2013,"September",65.6666666666667,1218.9,43.3255738900668,39.9030183764786,41.853839,-87.714842
40780,2013,"October",66.5483870967742,1248.64516129032,43.8665923171987,40.4012984060665,41.853839,-87.714842
40780,2013,"November",65.8333333333333,1101.83333333333,41.9276964194992,38.6155679081327,41.853839,-87.714842
40780,2013,"December",65.7741935483871,986.935483870968,40.4059893771323,37.214069933074,41.853839,-87.714842
40780,2014,"January",66.1612903225806,953.290322580645,40.0190262417157,36.8576754132293,41.853839,-87.714842
40780,2014,"February",66.2857142857143,1099.57142857143,41.9933350523547,38.676021338702,41.853839,-87.714842
40780,2014,"March",65.9354838709677,1110.61290322581,42.0600704218567,38.7374848678951,41.853839,-87.714842
40780,2014,"April",66.4666666666667,1101.36666666667,42.0537868042854,38.7316976322071,41.853839,-87.714842
40780,2014,"May",65.9354838709677,1119.16129032258,42.1676102662866,38.8365294737294,41.853839,-87.714842
40780,2014,"June",66.0666666666667,1143.23333333333,42.4952549360866,39.1382914610757,41.853839,-87.714842
40780,2014,"July",66.1612903225806,1196.41935483871,43.1640083968419,39.7542159425739,41.853839,-87.714842
40780,2014,"August",65.9354838709677,1154.35483870968,42.6046758023992,39.2390684952201,41.853839,-87.714842
40780,2014,"September",66.0666666666667,1294.03333333333,44.2856023627759,40.7872082520855,41.853839,-87.714842
40780,2014,"October",66.5483870967742,1319.45161290323,44.6799307817467,41.1503862261035,41.853839,-87.714842
40780,2014,"November",65.4333333333333,1124.26666666667,42.1257034388885,38.7979331262694,41.853839,-87.714842
40780,2014,"December",66.1612903225806,1116.87096774194,42.1861833820993,38.8536353840508,41.853839,-87.714842
40780,2015,"January",65.9354838709677,1043.67741935484,41.19832300523,37.9438122188313,41.853839,-87.714842
40780,2015,"February",66.2857142857143,1088.07142857143,41.8465582009994,38.5408393002198,41.853839,-87.714842
40780,2015,"March",66.1612903225806,1157.96774193548,42.6969441311078,39.3240479769776,41.853839,-87.714842
40780,2015,"April",66.4666666666667,1185.93333333333,43.102771224414,39.6978162738029,41.853839,-87.714842
40780,2015,"May",65.5483870967742,1127.09677419355,42.1853150786374,38.852835673259,41.853839,-87.714842
40780,2015,"June",66.4666666666667,1204.13333333333,43.32196203928,39.8996918481634,41.853839,-87.714842
40780,2015,"July",66.1612903225806,1197.45161290323,43.1764082850267,39.7656362867651,41.853839,-87.714842
40780,2015,"August",65.9354838709677,1157.38709677419,42.6419155930333,39.2733664840656,41.853839,-87.714842
40780,2015,"September",66.0666666666667,1287.8,44.2144353388095,40.7216631522714,41.853839,-87.714842
40780,2015,"October",66.3225806451613,1284.64516129032,44.2344493095696,40.7400960954806,41.853839,-87.714842
40780,2015,"November",65.6666666666667,1162.26666666667,42.644465446324,39.2757149086468,41.853839,-87.714842
40780,2015,"December",66.1612903225806,1096.29032258065,41.9256875507409,38.6137177323639,41.853839,-87.714842
40780,2016,"January",65.5483870967742,1030.03225806452,40.9389402073964,37.7049196752551,41.853839,-87.714842
40780,2016,"February",66.3793103448276,1107.37931034483,42.1119149631423,38.7852338876516,41.853839,-87.714842
40780,2016,"March",66.5483870967742,1084.09677419355,41.8499058507344,38.5439224983612,41.853839,-87.714842
40780,2016,"April",66.2333333333333,1010.9,40.8232346353221,37.5983544031953,41.853839,-87.714842
40780,2016,"May",65.7741935483871,1027.03225806452,40.9454012434597,37.7108703140491,41.853839,-87.714842
40780,2016,"June",66.4666666666667,1085.03333333333,41.8450543426113,38.5394542409231,41.853839,-87.714842
40780,2016,"July",65.5483870967742,1055.96774193548,41.2793727133529,38.0184593083503,41.853839,-87.714842
40780,2016,"August",66.5483870967742,1052.93548387097,41.4454001160245,38.1713711778299,41.853839,-87.714842
40780,2016,"September",66.0666666666667,1112.56666666667,42.1121726403351,38.7854712093265,41.853839,-87.714842
40780,2016,"October",65.9354838709677,1083.74193548387,41.7183969813226,38.422802329333,41.853839,-87.714842
40780,2016,"November",66.0666666666667,1049.66666666667,41.3038522577162,38.0410050618366,41.853839,-87.714842
40780,2016,"December",65.9354838709677,899.354838709677,39.2063762501579,36.1092216794355,41.853839,-87.714842
40780,2017,"January",65.7741935483871,897.935483870968,39.1542634326748,36.0612255762805,41.853839,-87.714842
