"TIME","REGION_ID","avg_speed","total_bus_count","total_num_reads","REGION","WEST","EAST","NORTH","SOUTH"
2024-02-10,13,19.6720863309353,7376,133215,"Chicago Loop",-87.647208,-87.62308,41.88886,41.866129
2024-02-10,14,25.3594964028777,4520,105649,"Lawndale N/S",-87.747456,-87.685372,41.866129,41.822792
2024-02-10,15,28.0792086330935,3480,79506,"Bridgeport-McKinley-Lower West",-87.685372,-87.636322,41.866129,41.822792
2024-02-10,16,24.2821582733813,3576,70960,"Near South-Douglas",-87.636322,-87.597952,41.866129,41.822792
2024-02-10,17,24.6719424460432,1098,27529,"Midway-Garfield Rdg-Clearing",-87.802188,-87.747456,41.822792,41.764066
2024-02-10,18,25.5441007194245,4974,120967,"South West Side",-87.747456,-87.68373,41.822792,41.764066
2024-02-10,19,27.3776258992806,4267,102641,"New City-Englewood-W Englewood",-87.68373,-87.636322,41.822792,41.764066
2024-02-10,20,25.4104316546763,4005,95681,"Fuller-Grand Blvd-Washington Park",-87.636322,-87.606334,41.822792,41.764066
2024-02-10,21,23.8720143884892,4163,107056,"Hyde Park-Kenwood-Woodlawn",-87.606334,-87.56626,41.822792,41.764066
2024-02-10,22,27.2547482014388,2871,57910,"Ashburn",-87.747456,-87.67298,41.764066,41.728472
2024-02-10,23,25.218417266187,6437,132322,"Auburn Gresham-Chatham",-87.67298,-87.606334,41.764066,41.728472
2024-02-10,24,25.9576978417266,4595,120364,"South Shore-S Chicago-Avlon",-87.606334,-87.526388,41.764066,41.728472
2024-02-10,25,25.3395683453237,1863,41312,"Beverly-Mt Greenwood-Morgan Park",-87.747456,-87.662508,41.728472,41.677477
2024-02-10,26,28.8396402877698,4753,139036,"Washington Hts-Roseland-Pullman",-87.662508,-87.584845,41.728472,41.677477
2024-02-10,27,27.3174100719424,2443,45950,"South Deering-East Side",-87.584845,-87.524436,41.728472,41.677477
2024-02-10,28,20.1157553956835,616,18273,"Riverdale-Hegewisch",-87.662508,-87.524436,41.677477,41.644139
2024-02-10,29,18.774964028777,2951,30208,"Downtown Lakefront",-87.62308,-87.595378,41.911401,41.866129
2024-02-11,1,19.9317037037037,1811,37509,"Rogers Park - West Ridge",-87.709645,-87.654561,42.026444,41.997946
2024-02-11,2,25.4991851851852,2131,45891,"Far North West",-87.84621,-87.747456,42.0190998,41.960669
2024-02-11,3,25.596962962963,3786,82304,"North Park-Albany-Linconl Sq",-87.747456,-87.67459,41.997946,41.960669
2024-02-11,4,20.3766176470588,2997,65399,"Edge Water-Uptown",-87.67459,-87.646438,41.997946,41.960669
2024-02-11,5,23.6228676470588,3777,97704,"Dunning-Portage-Belmont Cragn",-87.84621,-87.747456,41.960669,41.909269
2024-02-11,6,23.9385294117647,3366,81196,"Irving Park-Avondale-North Ctr",-87.747456,-87.67459,41.960669,41.931841
2024-02-11,7,22.2665441176471,3417,75602,"Hermosa-Logan Square",-87.747456,-87.67459,41.931841,41.909269
2024-02-11,8,22.2250735294118,5199,124380,"Lincoln Park-Lake View",-87.67459,-87.619112,41.960669,41.910561
2024-02-11,9,23.3161029411765,1804,40852,"Austin",-87.775947,-87.747456,41.909269,41.866129
2024-02-11,10,25.6399264705882,4678,106512,"Humboldt-Garfield Prk E/W",-87.747456,-87.691617,41.909269,41.866129
2024-02-11,11,25.9958088235294,4170,93321,"West Town-Near West",-87.691617,-87.647208,41.910561,41.866129
2024-02-11,12,21.5561029411765,3364,54469,"Near North",-87.647208,-87.62308,41.911401,41.88886
2024-02-11,13,21.0113235294118,5871,107218,"Chicago Loop",-87.647208,-87.62308,41.88886,41.866129
2024-02-11,14,25.3925,3567,84948,"Lawndale N/S",-87.747456,-87.685372,41.866129,41.822792
2024-02-11,15,28.1127941176471,2849,66917,"Bridgeport-McKinley-Lower West",-87.685372,-87.636322,41.866129,41.822792
2024-02-11,16,24.8124264705882,2759,55693,"Near South-Douglas",-87.636322,-87.597952,41.866129,41.822792
2024-02-11,17,24.5205147058824,805,18706,"Midway-Garfield Rdg-Clearing",-87.802188,-87.747456,41.822792,41.764066
2024-02-11,18,27.4794117647059,3790,97393,"South West Side",-87.747456,-87.68373,41.822792,41.764066
2024-02-11,19,28.3607352941176,3413,82201,"New City-Englewood-W Englewood",-87.68373,-87.636322,41.822792,41.764066
2024-02-11,20,25.8688970588235,3003,71663,"Fuller-Grand Blvd-Washington Park",-87.636322,-87.606334,41.822792,41.764066
2024-02-11,21,24.9663970588235,3315,86660,"Hyde Park-Kenwood-Woodlawn",-87.606334,-87.56626,41.822792,41.764066
2024-02-11,22,27.1084558823529,2279,49515,"Ashburn",-87.747456,-87.67298,41.764066,41.728472
2024-02-11,23,26.6873529411765,4742,100473,"Auburn Gresham-Chatham",-87.67298,-87.606334,41.764066,41.728472
2024-02-11,24,25.2447794117647,3481,92356,"South Shore-S Chicago-Avlon",-87.606334,-87.526388,41.764066,41.728472
2024-02-11,25,24.2882352941176,1432,31930,"Beverly-Mt Greenwood-Morgan Park",-87.747456,-87.662508,41.728472,41.677477
2024-02-11,26,29.9743382352941,3728,112761,"Washington Hts-Roseland-Pullman",-87.662508,-87.584845,41.728472,41.677477
2024-02-11,27,26.7755882352941,1879,35838,"South Deering-East Side",-87.584845,-87.524436,41.728472,41.677477
2024-02-11,28,9.84676470588235,465,14435,"Riverdale-Hegewisch",-87.662508,-87.524436,41.677477,41.644139
2024-02-11,29,18.5057352941176,2150,22008,"Downtown Lakefront",-87.62308,-87.595378,41.911401,41.866129
2024-02-12,1,20.1159701492537,2503,51293,"Rogers Park - West Ridge",-87.709645,-87.654561,42.026444,41.997946
2024-02-12,2,26.1185074626866,3974,81938,"Far North West",-87.84621,-87.747456,42.0190998,41.960669
2024-02-12,3,23.8359701492537,5929,117393,"North Park-Albany-Linconl Sq",-87.747456,-87.67459,41.997946,41.960669
2024-02-12,4,20.015,3527,71379,"Edge Water-Uptown",-87.67459,-87.646438,41.997946,41.960669
2024-02-12,5,22.9594029850746,5415,135753,"Dunning-Portage-Belmont Cragn",-87.84621,-87.747456,41.960669,41.909269
2024-02-12,6,22.595671641791,4699,109964,"Irving Park-Avondale-North Ctr",-87.747456,-87.67459,41.960669,41.931841
2024-02-12,7,21.7714179104478,4370,91594,"Hermosa-Logan Square",-87.747456,-87.67459,41.931841,41.909269
2024-02-12,8,21.4191044776119,6991,156850,"Lincoln Park-Lake View",-87.67459,-87.619112,41.960669,41.910561
2024-02-12,9,23.5035820895522,2525,56360,"Austin",-87.775947,-87.747456,41.909269,41.866129
2024-02-12,10,24.0194776119403,7670,151213,"Humboldt-Garfield Prk E/W",-87.747456,-87.691617,41.909269,41.866129
2024-02-12,11,24.3835820895522,6257,132028,"West Town-Near West",-87.691617,-87.647208,41.910561,41.866129
2024-02-12,12,20.1020149253731,4799,72059,"Near North",-87.647208,-87.62308,41.911401,41.88886
2024-02-12,13,18.9211194029851,9445,165883,"Chicago Loop",-87.647208,-87.62308,41.88886,41.866129
2024-02-12,14,25.5481343283582,4949,111588,"Lawndale N/S",-87.747456,-87.685372,41.866129,41.822792
2024-02-12,15,27.1437037037037,4020,88008,"Bridgeport-McKinley-Lower West",-87.685372,-87.636322,41.866129,41.822792
2024-02-12,16,24.9837777777778,4022,75316,"Near South-Douglas",-87.636322,-87.597952,41.866129,41.822792
2024-02-12,17,25.4212592592593,1481,38721,"Midway-Garfield Rdg-Clearing",-87.802188,-87.747456,41.822792,41.764066
2024-02-12,18,24.8847407407407,5580,133838,"South West Side",-87.747456,-87.68373,41.822792,41.764066
2024-02-12,19,26.2808148148148,4821,109595,"New City-Englewood-W Englewood",-87.68373,-87.636322,41.822792,41.764066
2024-02-12,20,25.2998518518519,4325,94963,"Fuller-Grand Blvd-Washington Park",-87.636322,-87.606334,41.822792,41.764066
2024-02-12,21,23.1004444444444,4606,110429,"Hyde Park-Kenwood-Woodlawn",-87.606334,-87.56626,41.822792,41.764066
2024-02-12,22,28.5398518518519,3075,57113,"Ashburn",-87.747456,-87.67298,41.764066,41.728472
2024-02-12,23,24.4757037037037,7735,138445,"Auburn Gresham-Chatham",-87.67298,-87.606334,41.764066,41.728472
2024-02-12,24,25.202,4279,108141,"South Shore-S Chicago-Avlon",-87.606334,-87.526388,41.764066,41.728472
2024-02-12,25,25.0376296296296,2142,49381,"Beverly-Mt Greenwood-Morgan Park",-87.747456,-87.662508,41.728472,41.677477
2024-02-12,26,28.6652592592593,5847,161220,"Washington Hts-Roseland-Pullman",-87.662508,-87.584845,41.728472,41.677477
2024-02-12,27,27.8802962962963,2984,52597,"South Deering-East Side",-87.584845,-87.524436,41.728472,41.677477
2024-02-12,28,22.7282962962963,819,21697,"Riverdale-Hegewisch",-87.662508,-87.524436,41.677477,41.644139
2024-02-12,29,19.2328888888889,3942,40768,"Downtown Lakefront",-87.62308,-87.595378,41.911401,41.866129
2024-02-13,1,20.1843055555556,2768,56873,"Rogers Park - West Ridge",-87.709645,-87.654561,42.026444,41.997946
2024-02-13,2,27.2224305555556,4472,89770,"Far North West",-87.84621,-87.747456,42.0190998,41.960669
2024-02-13,3,23.5021527777778,6473,130023,"North Park-Albany-Linconl Sq",-87.747456,-87.67459,41.997946,41.960669
2024-02-13,4,19.2372916666667,3945,79986,"Edge Water-Uptown",-87.67459,-87.646438,41.997946,41.960669
2024-02-13,5,22.8409722222222,6053,151479,"Dunning-Portage-Belmont Cragn",-87.84621,-87.747456,41.960669,41.909269
2024-02-13,6,22.569375,5379,125867,"Irving Park-Avondale-North Ctr",-87.747456,-87.67459,41.960669,41.931841
2024-02-13,7,21.754375,4937,103708,"Hermosa-Logan Square",-87.747456,-87.67459,41.931841,41.909269
2024-02-13,8,21.7075694444444,7988,179293,"Lincoln Park-Lake View",-87.67459,-87.619112,41.960669,41.910561
2024-02-13,9,22.8297222222222,2787,62937,"Austin",-87.775947,-87.747456,41.909269,41.866129
2024-02-13,10,23.8196527777778,8538,167301,"Humboldt-Garfield Prk E/W",-87.747456,-87.691617,41.909269,41.866129
2024-02-13,11,23.1656944444444,7426,154861,"West Town-Near West",-87.691617,-87.647208,41.910561,41.866129
2024-02-13,12,20.0209027777778,5432,80699,"Near North",-87.647208,-87.62308,41.911401,41.88886
2024-02-13,13,18.5877083333333,10683,189636,"Chicago Loop",-87.647208,-87.62308,41.88886,41.866129
2024-02-13,14,24.1583333333333,5592,125939,"Lawndale N/S",-87.747456,-87.685372,41.866129,41.822792
2024-02-13,15,26.4806944444444,4562,99757,"Bridgeport-McKinley-Lower West",-87.685372,-87.636322,41.866129,41.822792
2024-02-13,16,25.04125,4469,84206,"Near South-Douglas",-87.636322,-87.597952,41.866129,41.822792
2024-02-13,17,25.2353472222222,1698,43273,"Midway-Garfield Rdg-Clearing",-87.802188,-87.747456,41.822792,41.764066
2024-02-13,18,24.6057638888889,6519,154229,"South West Side",-87.747456,-87.68373,41.822792,41.764066
2024-02-13,19,26.5744444444444,5319,120520,"New City-Englewood-W Englewood",-87.68373,-87.636322,41.822792,41.764066
2024-02-13,20,25.0595833333333,4780,104099,"Fuller-Grand Blvd-Washington Park",-87.636322,-87.606334,41.822792,41.764066
2024-02-13,21,22.7604861111111,5165,122591,"Hyde Park-Kenwood-Woodlawn",-87.606334,-87.56626,41.822792,41.764066
2024-02-13,22,27.7148611111111,3388,62873,"Ashburn",-87.747456,-87.67298,41.764066,41.728472
2024-02-13,23,24.50125,8569,151756,"Auburn Gresham-Chatham",-87.67298,-87.606334,41.764066,41.728472
2024-02-13,24,25.7581944444444,4609,118209,"South Shore-S Chicago-Avlon",-87.606334,-87.526388,41.764066,41.728472
2024-02-13,25,24.7740277777778,2377,54549,"Beverly-Mt Greenwood-Morgan Park",-87.747456,-87.662508,41.728472,41.677477
2024-02-13,26,28.5585416666667,6358,175586,"Washington Hts-Roseland-Pullman",-87.662508,-87.584845,41.728472,41.677477
2024-02-13,27,27.4988194444444,3273,59407,"South Deering-East Side",-87.584845,-87.524436,41.728472,41.677477
2024-02-13,28,22.4219444444444,913,23748,"Riverdale-Hegewisch",-87.662508,-87.524436,41.677477,41.644139
2024-02-13,29,19.6947916666667,4258,44809,"Downtown Lakefront",-87.62308,-87.595378,41.911401,41.866129
2024-02-14,1,20.3642361111111,2661,55516,"Rogers Park - West Ridge",-87.709645,-87.654561,42.026444,41.997946
2024-02-14,2,27.6859027777778,4472,92021,"Far North West",-87.84621,-87.747456,42.0190998,41.960669
2024-02-14,3,23.5784027777778,6421,130075,"North Park-Albany-Linconl Sq",-87.747456,-87.67459,41.997946,41.960669
2024-02-14,4,19.5745833333333,3904,79475,"Edge Water-Uptown",-87.67459,-87.646438,41.997946,41.960669
2024-02-14,5,23.2770138888889,5971,148692,"Dunning-Portage-Belmont Cragn",-87.84621,-87.747456,41.960669,41.909269
2024-02-14,6,23.0404861111111,5425,126321,"Irving Park-Avondale-North Ctr",-87.747456,-87.67459,41.960669,41.931841
2024-02-14,7,21.7170833333333,4933,102809,"Hermosa-Logan Square",-87.747456,-87.67459,41.931841,41.909269
2024-02-14,8,22.0043055555556,7775,174445,"Lincoln Park-Lake View",-87.67459,-87.619112,41.960669,41.910561
2024-02-14,9,23.3350694444444,2639,59176,"Austin",-87.775947,-87.747456,41.909269,41.866129
2024-02-14,10,24.0188888888889,8353,163399,"Humboldt-Garfield Prk E/W",-87.747456,-87.691617,41.909269,41.866129
2024-02-14,11,23.4102777777778,7115,146836,"West Town-Near West",-87.691617,-87.647208,41.910561,41.866129
2024-02-14,12,19.6338194444444,5319,79729,"Near North",-87.647208,-87.62308,41.911401,41.88886
2024-02-14,13,18.5497916666667,10265,182328,"Chicago Loop",-87.647208,-87.62308,41.88886,41.866129
2024-02-14,14,24.2911805555556,5472,124532,"Lawndale N/S",-87.747456,-87.685372,41.866129,41.822792
2024-02-14,15,25.7104166666667,4458,97815,"Bridgeport-McKinley-Lower West",-87.685372,-87.636322,41.866129,41.822792
2024-02-14,16,24.7090277777778,4426,82915,"Near South-Douglas",-87.636322,-87.597952,41.866129,41.822792
2024-02-14,17,25.7925694444444,1669,43563,"Midway-Garfield Rdg-Clearing",-87.802188,-87.747456,41.822792,41.764066
2024-02-14,18,24.5693055555556,6504,153341,"South West Side",-87.747456,-87.68373,41.822792,41.764066
2024-02-14,19,26.5616666666667,5304,119437,"New City-Englewood-W Englewood",-87.68373,-87.636322,41.822792,41.764066
2024-02-14,20,26.251875,4718,102316,"Fuller-Grand Blvd-Washington Park",-87.636322,-87.606334,41.822792,41.764066
2024-02-14,21,22.6389583333333,5122,120311,"Hyde Park-Kenwood-Woodlawn",-87.606334,-87.56626,41.822792,41.764066
2024-02-14,22,27.8152083333333,3301,62119,"Ashburn",-87.747456,-87.67298,41.764066,41.728472
2024-02-14,23,24.205625,8412,147899,"Auburn Gresham-Chatham",-87.67298,-87.606334,41.764066,41.728472
2024-02-14,24,25.6647916666667,4524,116192,"South Shore-S Chicago-Avlon",-87.606334,-87.526388,41.764066,41.728472
2024-02-14,25,25.0368055555556,2373,54531,"Beverly-Mt Greenwood-Morgan Park",-87.747456,-87.662508,41.728472,41.677477
2024-02-14,26,28.7300694444444,6300,171879,"Washington Hts-Roseland-Pullman",-87.662508,-87.584845,41.728472,41.677477
2024-02-14,27,28.376875,3205,56480,"South Deering-East Side",-87.584845,-87.524436,41.728472,41.677477
2024-02-14,28,22.8336111111111,884,22818,"Riverdale-Hegewisch",-87.662508,-87.524436,41.677477,41.644139
2024-02-14,29,18.6267361111111,4164,43713,"Downtown Lakefront",-87.62308,-87.595378,41.911401,41.866129
2024-02-15,1,20.7551388888889,2734,57413,"Rogers Park - West Ridge",-87.709645,-87.654561,42.026444,41.997946
2024-02-15,2,26.6554861111111,4412,91634,"Far North West",-87.84621,-87.747456,42.0190998,41.960669
2024-02-15,3,23.393125,6615,132748,"North Park-Albany-Linconl Sq",-87.747456,-87.67459,41.997946,41.960669
2024-02-15,4,19.75875,4013,80746,"Edge Water-Uptown",-87.67459,-87.646438,41.997946,41.960669
2024-02-15,5,23.0847916666667,5989,151545,"Dunning-Portage-Belmont Cragn",-87.84621,-87.747456,41.960669,41.909269
2024-02-15,6,22.7079166666667,5396,126603,"Irving Park-Avondale-North Ctr",-87.747456,-87.67459,41.960669,41.931841
2024-02-15,7,21.4302083333333,4915,104471,"Hermosa-Logan Square",-87.747456,-87.67459,41.931841,41.909269
2024-02-15,8,21.2195833333333,7874,177614,"Lincoln Park-Lake View",-87.67459,-87.619112,41.960669,41.910561
2024-02-15,9,22.3944444444444,2792,63351,"Austin",-87.775947,-87.747456,41.909269,41.866129
2024-02-15,10,24.0647916666667,8489,167426,"Humboldt-Garfield Prk E/W",-87.747456,-87.691617,41.909269,41.866129
2024-02-15,11,23.3392361111111,7517,157445,"West Town-Near West",-87.691617,-87.647208,41.910561,41.866129
2024-02-15,12,19.7739583333333,5376,80978,"Near North",-87.647208,-87.62308,41.911401,41.88886
2024-02-15,13,18.4023611111111,10580,188391,"Chicago Loop",-87.647208,-87.62308,41.88886,41.866129
2024-02-15,14,24.2350694444444,5510,125329,"Lawndale N/S",-87.747456,-87.685372,41.866129,41.822792
2024-02-15,15,26.12875,4495,99342,"Bridgeport-McKinley-Lower West",-87.685372,-87.636322,41.866129,41.822792
2024-02-15,16,24.3077777777778,4419,83243,"Near South-Douglas",-87.636322,-87.597952,41.866129,41.822792
2024-02-15,17,25.4890277777778,1663,43331,"Midway-Garfield Rdg-Clearing",-87.802188,-87.747456,41.822792,41.764066
2024-02-15,18,24.85125,6426,152439,"South West Side",-87.747456,-87.68373,41.822792,41.764066
2024-02-15,19,26.3275694444444,5315,119797,"New City-Englewood-W Englewood",-87.68373,-87.636322,41.822792,41.764066
2024-02-15,20,25.440625,4765,103231,"Fuller-Grand Blvd-Washington Park",-87.636322,-87.606334,41.822792,41.764066
2024-02-15,21,22.7453472222222,5197,121820,"Hyde Park-Kenwood-Woodlawn",-87.606334,-87.56626,41.822792,41.764066
2024-02-15,22,27.2220833333333,3303,60574,"Ashburn",-87.747456,-87.67298,41.764066,41.728472
2024-02-15,23,23.9481944444444,8620,147001,"Auburn Gresham-Chatham",-87.67298,-87.606334,41.764066,41.728472
2024-02-15,24,25.4289583333333,4406,112052,"South Shore-S Chicago-Avlon",-87.606334,-87.526388,41.764066,41.728472
2024-02-15,25,24.8598611111111,2322,53388,"Beverly-Mt Greenwood-Morgan Park",-87.747456,-87.662508,41.728472,41.677477
2024-02-15,26,28.0742361111111,6173,170106,"Washington Hts-Roseland-Pullman",-87.662508,-87.584845,41.728472,41.677477
2024-02-15,27,27.4820833333333,3331,58412,"South Deering-East Side",-87.584845,-87.524436,41.728472,41.677477
2024-02-15,28,21.7573611111111,887,23798,"Riverdale-Hegewisch",-87.662508,-87.524436,41.677477,41.644139
2024-02-15,29,19.3103472222222,4328,45792,"Downtown Lakefront",-87.62308,-87.595378,41.911401,41.866129
2024-02-16,1,19.8730215827338,2753,56360,"Rogers Park - West Ridge",-87.709645,-87.654561,42.026444,41.997946
2024-02-16,2,27.8234532374101,4328,88992,"Far North West",-87.84621,-87.747456,42.0190998,41.960669
2024-02-16,3,23.5118705035971,6366,129470,"North Park-Albany-Linconl Sq",-87.747456,-87.67459,41.997946,41.960669
2024-02-16,4,19.7631654676259,3930,78120,"Edge Water-Uptown",-87.67459,-87.646438,41.997946,41.960669
2024-02-16,5,23.0845323741007,5820,145954,"Dunning-Portage-Belmont Cragn",-87.84621,-87.747456,41.960669,41.909269
2024-02-16,6,22.7841726618705,5274,122338,"Irving Park-Avondale-North Ctr",-87.747456,-87.67459,41.960669,41.931841
2024-02-16,7,21.5804316546763,4802,101350,"Hermosa-Logan Square",-87.747456,-87.67459,41.931841,41.909269
2024-02-16,8,21.2055395683453,7790,172399,"Lincoln Park-Lake View",-87.67459,-87.619112,41.960669,41.910561
2024-02-16,9,22.7074100719424,2710,60581,"Austin",-87.775947,-87.747456,41.909269,41.866129
2024-02-16,10,23.7031654676259,8229,162909,"Humboldt-Garfield Prk E/W",-87.747456,-87.691617,41.909269,41.866129
2024-02-16,11,23.3930935251799,7033,147106,"West Town-Near West",-87.691617,-87.647208,41.910561,41.866129
2024-02-16,12,20.1051798561151,5390,79859,"Near North",-87.647208,-87.62308,41.911401,41.88886
2024-02-16,13,18.6051798561151,10201,181308,"Chicago Loop",-87.647208,-87.62308,41.88886,41.866129
2024-02-16,14,24.409928057554,5405,121443,"Lawndale N/S",-87.747456,-87.685372,41.866129,41.822792
2024-02-16,15,26.3821582733813,4332,94675,"Bridgeport-McKinley-Lower West",-87.685372,-87.636322,41.866129,41.822792
2024-02-16,16,23.9470503597122,4370,80961,"Near South-Douglas",-87.636322,-87.597952,41.866129,41.822792
2024-02-16,17,25.4122302158273,1513,39132,"Midway-Garfield Rdg-Clearing",-87.802188,-87.747456,41.822792,41.764066
2024-02-16,18,25.0141726618705,6137,143004,"South West Side",-87.747456,-87.68373,41.822792,41.764066
2024-02-16,19,27.3165467625899,5022,114033,"New City-Englewood-W Englewood",-87.68373,-87.636322,41.822792,41.764066
2024-02-16,20,25.9102877697842,4563,97994,"Fuller-Grand Blvd-Washington Park",-87.636322,-87.606334,41.822792,41.764066
2024-02-16,21,22.7646043165468,4987,116314,"Hyde Park-Kenwood-Woodlawn",-87.606334,-87.56626,41.822792,41.764066
2024-02-16,22,27.8753956834532,3332,61995,"Ashburn",-87.747456,-87.67298,41.764066,41.728472
2024-02-16,23,24.2976258992806,8298,147873,"Auburn Gresham-Chatham",-87.67298,-87.606334,41.764066,41.728472
2024-02-16,24,25.3043884892086,4526,116014,"South Shore-S Chicago-Avlon",-87.606334,-87.526388,41.764066,41.728472
2024-02-16,25,25.1042446043165,2289,51969,"Beverly-Mt Greenwood-Morgan Park",-87.747456,-87.662508,41.728472,41.677477
2024-02-16,26,28.6228776978417,6126,170259,"Washington Hts-Roseland-Pullman",-87.662508,-87.584845,41.728472,41.677477
2024-02-16,27,27.9934532374101,3157,57156,"South Deering-East Side",-87.584845,-87.524436,41.728472,41.677477
2024-02-16,28,23.7407194244604,873,23274,"Riverdale-Hegewisch",-87.662508,-87.524436,41.677477,41.644139
2024-02-16,29,19.2015107913669,4383,46464,"Downtown Lakefront",-87.62308,-87.595378,41.911401,41.866129
2024-02-17,1,20.0544186046512,2238,45700,"Rogers Park - West Ridge",-87.709645,-87.654561,42.026444,41.997946
2024-02-17,2,28.0325581395349,2504,55744,"Far North West",-87.84621,-87.747456,42.0190998,41.960669
2024-02-17,3,24.9462790697674,4525,96520,"North Park-Albany-Linconl Sq",-87.747456,-87.67459,41.997946,41.960669
2024-02-17,4,19.6737984496124,3304,69544,"Edge Water-Uptown",-87.67459,-87.646438,41.997946,41.960669
2024-02-17,5,23.1592248062015,4331,110113,"Dunning-Portage-Belmont Cragn",-87.84621,-87.747456,41.960669,41.909269
2024-02-17,6,24.4432558139535,3840,90580,"Irving Park-Avondale-North Ctr",-87.747456,-87.67459,41.960669,41.931841
2024-02-17,7,22.2493798449612,3976,86042,"Hermosa-Logan Square",-87.747456,-87.67459,41.931841,41.909269
2024-02-17,8,21.6982170542636,5812,134874,"Lincoln Park-Lake View",-87.67459,-87.619112,41.960669,41.910561
2024-02-17,9,22.4862015503876,2158,48344,"Austin",-87.775947,-87.747456,41.909269,41.866129
2024-02-17,10,24.9358914728682,5681,125782,"Humboldt-Garfield Prk E/W",-87.747456,-87.691617,41.909269,41.866129
2024-02-17,11,24.7805426356589,5020,110749,"West Town-Near West",-87.691617,-87.647208,41.910561,41.866129
2024-02-17,12,19.8008527131783,3911,62848,"Near North",-87.647208,-87.62308,41.911401,41.88886
2024-02-17,13,19.6836434108527,6743,121549,"Chicago Loop",-87.647208,-87.62308,41.88886,41.866129
2024-02-17,14,25.6577519379845,4119,96504,"Lawndale N/S",-87.747456,-87.685372,41.866129,41.822792
2024-02-17,15,27.4641085271318,3182,71740,"Bridgeport-McKinley-Lower West",-87.685372,-87.636322,41.866129,41.822792
2024-02-17,16,22.9193798449612,3251,64630,"Near South-Douglas",-87.636322,-87.597952,41.866129,41.822792
2024-02-17,17,24.862015503876,1074,26469,"Midway-Garfield Rdg-Clearing",-87.802188,-87.747456,41.822792,41.764066
2024-02-17,18,26.9135658914729,4625,111721,"South West Side",-87.747456,-87.68373,41.822792,41.764066
2024-02-17,19,27.2898449612403,3938,92075,"New City-Englewood-W Englewood",-87.68373,-87.636322,41.822792,41.764066
2024-02-17,20,26.2368217054264,3660,87026,"Fuller-Grand Blvd-Washington Park",-87.636322,-87.606334,41.822792,41.764066
2024-02-17,21,24.3425581395349,3814,98463,"Hyde Park-Kenwood-Woodlawn",-87.606334,-87.56626,41.822792,41.764066
2024-02-17,22,27.5494573643411,2739,54825,"Ashburn",-87.747456,-87.67298,41.764066,41.728472
2024-02-17,23,25.2076744186047,5779,121283,"Auburn Gresham-Chatham",-87.67298,-87.606334,41.764066,41.728472
2024-02-17,24,24.9391472868217,4103,108413,"South Shore-S Chicago-Avlon",-87.606334,-87.526388,41.764066,41.728472
2024-02-17,25,24.8220930232558,1700,38009,"Beverly-Mt Greenwood-Morgan Park",-87.747456,-87.662508,41.728472,41.677477
2024-02-17,26,29.1634108527132,4323,127000,"Washington Hts-Roseland-Pullman",-87.662508,-87.584845,41.728472,41.677477
2024-02-17,27,26.583488372093,2223,42360,"South Deering-East Side",-87.584845,-87.524436,41.728472,41.677477
2024-02-17,28,19.7189147286822,550,16448,"Riverdale-Hegewisch",-87.662508,-87.524436,41.677477,41.644139
2024-02-17,29,18.6168992248062,2640,26343,"Downtown Lakefront",-87.62308,-87.595378,41.911401,41.866129
2024-02-18,1,20.2264583333333,1922,40202,"Rogers Park - West Ridge",-87.709645,-87.654561,42.026444,41.997946
2024-02-18,2,26.0069444444444,2405,50198,"Far North West",-87.84621,-87.747456,42.0190998,41.960669
2024-02-18,3,25.2302083333333,4034,89815,"North Park-Albany-Linconl Sq",-87.747456,-87.67459,41.997946,41.960669
2024-02-18,4,20.7972222222222,3161,68916,"Edge Water-Uptown",-87.67459,-87.646438,41.997946,41.960669
2024-02-18,5,23.6040277777778,4032,105603,"Dunning-Portage-Belmont Cragn",-87.84621,-87.747456,41.960669,41.909269
2024-02-18,6,23.888125,3605,88561,"Irving Park-Avondale-North Ctr",-87.747456,-87.67459,41.960669,41.931841
2024-02-18,7,22.4388194444444,3630,79544,"Hermosa-Logan Square",-87.747456,-87.67459,41.931841,41.909269
2024-02-18,8,21.8772222222222,5394,129160,"Lincoln Park-Lake View",-87.67459,-87.619112,41.960669,41.910561
2024-02-18,9,24.6081944444444,1912,43664,"Austin",-87.775947,-87.747456,41.909269,41.866129
2024-02-18,10,26.8175694444444,5092,114479,"Humboldt-Garfield Prk E/W",-87.747456,-87.691617,41.909269,41.866129
2024-02-18,11,26.7257638888889,4452,99206,"West Town-Near West",-87.691617,-87.647208,41.910561,41.866129
2024-02-18,12,20.5109722222222,3550,57075,"Near North",-87.647208,-87.62308,41.911401,41.88886
2024-02-18,13,20.6160416666667,6372,116535,"Chicago Loop",-87.647208,-87.62308,41.88886,41.866129
2024-02-18,14,25.8444444444444,3814,90749,"Lawndale N/S",-87.747456,-87.685372,41.866129,41.822792
2024-02-18,15,28.1229861111111,2980,69262,"Bridgeport-McKinley-Lower West",-87.685372,-87.636322,41.866129,41.822792
2024-02-18,16,24.4592361111111,3097,61577,"Near South-Douglas",-87.636322,-87.597952,41.866129,41.822792
2024-02-18,17,21.4050694444444,775,17527,"Midway-Garfield Rdg-Clearing",-87.802188,-87.747456,41.822792,41.764066
2024-02-18,18,27.3099305555556,3992,101584,"South West Side",-87.747456,-87.68373,41.822792,41.764066
2024-02-18,19,28.6958333333333,3462,83411,"New City-Englewood-W Englewood",-87.68373,-87.636322,41.822792,41.764066
